customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
5,123,item1,2024-07-09,7,212,5,1060
1,123,item2,2024-03-03,8,50,10,500
8,122,item4,2024-08-17,4,52,5,260
6,122,item7,2024-06-13,6,100,7,700
12,122,item6,2024-07-12,5,1.5,2,3.0
10,121,item1,2024-06-03,1,212,5,1060
14,121,item1,2024-08-14,3,212,5,1060
20,122,item3,2024-03-26,6,20,7,140
15,121,item8,2024-08-19,2,40,1,40
10,121,item2,2024-08-20,1,50,6,300
4,122,item2,2024-06-05,4,50,8,400
6,121,item2,2024-03-23,2,50,5,250
11,122,item8,2024-05-21,6,40,3,120
14,122,item3,2024-05-08,5,20,10,200
19,123,item3,2024-05-28,8,20,10,200
14,122,item2,2024-07-08,4,50,10,500
9,122,item4,2024-06-08,4,52,10,520
15,122,item8,2024-05-01,6,40,3,120
10,121,item7,2024-05-03,1,100,1,100
16,123,item2,2024-05-10,8,50,3,150
6,121,item6,2024-04-15,2,1.5,3,4.5
20,121,item7,2024-07-29,3,100,2,200
2,123,item6,2024-06-10,9,1.5,7,10.5
7,121,item3,2024-05-24,2,20,8,160
16,122,item6,2024-07-16,5,1.5,10,15.0
4,123,item5,2024-04-14,7,110,5,550
20,121,item2,2024-05-26,2,50,1,50
19,122,item5,2024-06-18,4,110,2,220
10,121,item3,2024-04-02,3,20,5,100
1,122,item3,2024-05-15,5,20,10,200
5,123,item3,2024-07-07,7,20,7,140
9,121,item8,2024-03-30,1,40,7,280
14,123,item6,2024-04-05,7,1.5,6,9.0
6,123,item6,2024-06-13,7,1.5,7,10.5
13,122,item8,2024-05-22,4,40,4,160
5,123,item5,2024-08-03,7,110,6,660
13,122,item4,2024-08-11,4,52,7,364
13,123,item5,2024-05-04,7,110,8,880
12,122,item2,2024-05-22,5,50,7,350
1,122,item5,2024-06-15,5,110,3,330
13,121,item5,2024-08-10,1,110,1,110
18,123,item2,2024-04-23,9,50,5,250
16,122,item5,2024-05-19,5,110,8,880
12,122,item1,2024-07-11,6,212,10,2120
18,122,item6,2024-06-18,4,1.5,5,7.5
8,123,item2,2024-05-08,8,50,5,250
5,123,item3,2024-08-15,8,20,1,20
9,121,item5,2024-08-20,3,110,1,110
18,122,item8,2024-03-14,5,40,9,360
2,122,item3,2024-03-16,5,20,2,40
10,122,item7,2024-07-15,6,100,3,300
12,123,item7,2024-08-17,9,100,3,300
19,122,item4,2024-05-10,5,52,3,156
1,122,item3,2024-04-08,6,20,3,60
10,122,item3,2024-06-11,5,20,9,180
20,121,item6,2024-07-26,3,1.5,10,15.0
18,122,item7,2024-03-31,6,100,10,1000
4,121,item7,2024-08-03,3,100,5,500
9,122,item4,2024-06-15,4,52,1,52
19,122,item8,2024-07-20,5,40,4,160
13,123,item8,2024-05-25,9,40,8,320
4,122,item5,2024-04-09,6,110,6,660
9,121,item5,2024-07-20,2,110,7,770
18,122,item5,2024-03-17,6,110,3,330
10,122,item3,2024-08-08,5,20,2,40
2,121,item6,2024-07-07,1,1.5,1,1.5
18,121,item1,2024-06-21,3,212,5,1060
4,122,item4,2024-04-01,5,52,9,468
16,121,item7,2024-04-25,2,100,2,200
13,121,item7,2024-08-05,3,100,4,400
6,121,item5,2024-05-20,2,110,10,1100
15,122,item1,2024-03-23,5,212,2,424
6,121,item4,2024-07-09,1,52,6,312
9,123,item1,2024-05-09,9,212,5,1060
12,121,item4,2024-07-02,1,52,8,416
15,123,item8,2024-04-25,8,40,3,120
6,122,item7,2024-06-27,5,100,8,800
20,121,item7,2024-04-28,3,100,4,400
5,121,item1,2024-03-28,1,212,4,848
20,123,item6,2024-04-09,7,1.5,6,9.0
2,122,item6,2024-07-26,6,1.5,6,9.0
9,121,item2,2024-04-09,3,50,1,50
1,121,item2,2024-03-29,3,50,7,350
9,121,item7,2024-05-31,1,100,5,500
11,123,item4,2024-05-17,7,52,8,416
4,121,item2,2024-07-24,1,50,7,350
10,121,item4,2024-05-27,1,52,6,312
18,122,item1,2024-06-14,4,212,1,212
14,122,item7,2024-03-24,6,100,10,1000
9,121,item6,2024-05-10,3,1.5,9,13.5
14,122,item6,2024-07-13,5,1.5,7,10.5
18,123,item6,2024-07-30,9,1.5,5,7.5
12,121,item7,2024-04-08,1,100,2,200
11,122,item2,2024-04-09,4,50,1,50
6,122,item8,2024-08-13,6,40,8,320
19,122,item6,2024-06-19,6,1.5,5,7.5
17,121,item6,2024-08-12,2,1.5,1,1.5
6,121,item1,2024-04-22,3,212,5,1060
6,121,item7,2024-05-24,1,100,9,900
11,123,item8,2024-06-26,8,40,9,360
4,123,item4,2024-03-23,9,52,3,156
8,122,item1,2024-07-30,5,212,1,212
11,122,item3,2024-06-03,5,20,6,120
1,122,item6,2024-07-06,4,1.5,4,6.0
2,122,item7,2024-03-20,5,100,8,800
7,123,item8,2024-06-20,7,40,8,320
12,122,item3,2024-07-25,5,20,3,60
17,123,item6,2024-06-21,9,1.5,3,4.5
16,121,item1,2024-04-02,3,212,4,848
13,123,item3,2024-03-30,9,20,6,120
12,123,item3,2024-08-16,7,20,5,100
12,121,item4,2024-03-28,3,52,4,208
13,123,item8,2024-06-27,9,40,4,160
9,123,item1,2024-08-12,8,212,5,1060
13,122,item8,2024-04-04,6,40,5,200
16,122,item7,2024-05-12,4,100,8,800
3,122,item5,2024-04-06,6,110,2,220
7,123,item7,2024-03-15,7,100,2,200
12,121,item4,2024-05-14,1,52,2,104
4,121,item5,2024-04-07,3,110,8,880
10,121,item7,2024-04-15,2,100,7,700
9,122,item3,2024-08-14,5,20,3,60
13,122,item3,2024-04-10,5,20,10,200
4,121,item7,2024-03-19,2,100,8,800
8,122,item2,2024-03-16,6,50,8,400
5,123,item4,2024-08-02,7,52,5,260
11,121,item4,2024-06-18,2,52,5,260
17,123,item3,2024-03-13,7,20,7,140
9,122,item4,2024-03-04,6,52,7,364
6,121,item5,2024-08-15,3,110,8,880
15,122,item3,2024-08-09,4,20,10,200
12,122,item5,2024-05-18,5,110,3,330
8,121,item1,2024-04-12,1,212,3,636
9,123,item1,2024-05-16,7,212,7,1484
11,122,item7,2024-07-16,5,100,3,300
13,123,item4,2024-04-27,7,52,4,208
14,123,item3,2024-06-16,8,20,7,140
5,121,item4,2024-07-14,3,52,7,364
15,121,item2,2024-03-16,2,50,1,50
7,121,item5,2024-05-14,2,110,4,440
6,123,item3,2024-08-20,9,20,5,100
13,121,item4,2024-06-13,3,52,9,468
2,122,item6,2024-07-03,4,1.5,3,4.5
12,121,item1,2024-05-11,1,212,5,1060
12,123,item7,2024-06-24,9,100,1,100
1,122,item8,2024-06-14,4,40,5,200
8,123,item4,2024-06-30,7,52,7,364
19,122,item8,2024-08-12,4,40,3,120
2,123,item5,2024-08-10,9,110,7,770
15,122,item7,2024-04-29,6,100,3,300
20,122,item1,2024-08-17,4,212,2,424
2,121,item2,2024-07-01,3,50,7,350
3,121,item6,2024-05-09,3,1.5,1,1.5
14,121,item2,2024-04-03,2,50,2,100
12,121,item7,2024-04-17,1,100,4,400
8,123,item6,2024-03-10,9,1.5,6,9.0
14,121,item4,2024-08-18,3,52,9,468
15,122,item1,2024-06-06,6,212,1,212
18,121,item3,2024-06-08,2,20,2,40
13,121,item7,2024-05-23,2,100,6,600
7,121,item1,2024-03-11,2,212,1,212
19,121,item6,2024-07-06,1,1.5,2,3.0
19,121,item3,2024-06-21,3,20,5,100
2,123,item5,2024-04-04,9,110,10,1100
3,121,item5,2024-06-18,3,110,1,110
6,121,item3,2024-08-03,2,20,6,120
4,122,item6,2024-03-18,6,1.5,8,12.0
16,122,item2,2024-05-03,5,50,4,200
1,122,item7,2024-05-16,6,100,8,800
9,123,item6,2024-04-20,9,1.5,10,15.0
11,121,item6,2024-08-10,3,1.5,10,15.0
20,123,item7,2024-07-29,9,100,3,300
14,121,item6,2024-05-31,1,1.5,7,10.5
11,121,item3,2024-07-31,3,20,1,20
12,121,item3,2024-04-20,2,20,10,200
11,122,item5,2024-07-19,6,110,10,1100
4,121,item4,2024-04-20,2,52,5,260
3,122,item1,2024-07-07,6,212,4,848
19,122,item1,2024-08-11,5,212,2,424
8,122,item1,2024-03-07,5,212,2,424
19,121,item8,2024-07-08,3,40,4,160
6,122,item5,2024-06-23,6,110,3,330
5,122,item7,2024-08-11,6,100,6,600
1,123,item6,2024-08-08,9,1.5,1,1.5
19,123,item6,2024-07-01,9,1.5,2,3.0
7,123,item3,2024-05-09,8,20,5,100
13,122,item5,2024-03-28,6,110,5,550
14,122,item7,2024-05-25,5,100,5,500
14,123,item7,2024-03-14,8,100,5,500
17,121,item8,2024-07-31,2,40,2,80
1,121,item1,2024-03-21,1,212,7,1484
3,123,item7,2024-06-07,7,100,7,700
19,122,item7,2024-03-24,4,100,6,600
1,123,item2,2024-03-27,7,50,3,150
6,123,item3,2024-03-31,8,20,8,160
17,121,item4,2024-07-04,1,52,10,520
10,122,item8,2024-04-27,6,40,3,120
4,122,item2,2024-07-12,5,50,8,400
3,122,item1,2024-07-07,4,212,3,636
6,122,item4,2024-04-26,5,52,4,208
3,122,item4,2024-05-30,4,52,1,52
13,122,item7,2024-08-13,6,100,7,700
5,122,item6,2024-04-09,6,1.5,10,15.0
11,123,item5,2024-06-14,8,110,4,440
4,122,item3,2024-08-14,6,20,3,60
20,123,item8,2024-07-26,8,40,6,240
3,123,item2,2024-06-27,9,50,5,250
10,122,item2,2024-07-25,6,50,3,150
9,122,item5,2024-06-27,5,110,1,110
16,123,item6,2024-07-15,8,1.5,3,4.5
14,123,item7,2024-07-07,8,100,2,200
9,121,item8,2024-05-08,2,40,2,80
18,121,item2,2024-06-19,3,50,5,250
20,121,item2,2024-05-07,2,50,9,450
15,121,item7,2024-07-10,1,100,4,400
20,123,item3,2024-04-17,8,20,3,60
14,122,item8,2024-05-12,5,40,4,160
9,122,item5,2024-05-07,6,110,5,550
15,123,item3,2024-08-15,8,20,1,20
12,123,item7,2024-07-13,9,100,9,900
17,122,item1,2024-05-23,5,212,7,1484
19,122,item6,2024-07-13,6,1.5,4,6.0
12,122,item5,2024-05-02,6,110,6,660
18,121,item2,2024-05-18,1,50,3,150
9,122,item2,2024-05-12,4,50,2,100
20,121,item2,2024-08-04,1,50,6,300
14,122,item7,2024-04-10,5,100,9,900
13,123,item4,2024-03-18,9,52,10,520
3,121,item6,2024-05-21,3,1.5,10,15.0
11,121,item2,2024-05-26,1,50,5,250
12,123,item3,2024-07-26,7,20,10,200
9,121,item5,2024-03-09,3,110,10,1100
13,121,item4,2024-08-20,3,52,7,364
2,122,item8,2024-03-20,5,40,6,240
3,122,item6,2024-05-20,6,1.5,5,7.5
11,123,item3,2024-07-21,8,20,9,180
17,123,item8,2024-04-10,7,40,5,200
2,123,item4,2024-07-13,8,52,5,260
8,123,item1,2024-03-25,7,212,10,2120
18,123,item7,2024-05-07,9,100,4,400
14,123,item2,2024-06-15,9,50,6,300
14,122,item8,2024-04-30,5,40,3,120
9,123,item6,2024-06-08,9,1.5,2,3.0
20,122,item3,2024-06-13,4,20,3,60
13,121,item6,2024-07-14,3,1.5,1,1.5
8,121,item7,2024-03-08,1,100,10,1000
14,121,item1,2024-03-10,2,212,4,848
4,123,item1,2024-08-20,7,212,6,1272
20,123,item5,2024-03-22,7,110,6,660
5,122,item4,2024-08-08,4,52,7,364
9,123,item7,2024-07-12,9,100,5,500
2,121,item4,2024-03-16,2,52,4,208
6,122,item5,2024-07-06,5,110,9,990
5,122,item8,2024-05-20,5,40,3,120
7,122,item2,2024-04-28,5,50,1,50
18,123,item6,2024-03-21,7,1.5,1,1.5
4,122,item2,2024-05-23,6,50,8,400
8,121,item8,2024-04-17,1,40,8,320
9,121,item7,2024-08-16,3,100,8,800
1,122,item7,2024-03-25,4,100,2,200
16,122,item5,2024-08-17,5,110,4,440
19,121,item4,2024-05-04,2,52,5,260
16,123,item7,2024-08-09,7,100,9,900
15,123,item7,2024-06-19,7,100,8,800
17,121,item8,2024-05-25,3,40,7,280
14,121,item7,2024-03-21,3,100,7,700
17,121,item3,2024-04-25,2,20,2,40
7,122,item7,2024-07-14,5,100,5,500
14,123,item1,2024-03-11,7,212,10,2120
9,122,item1,2024-04-09,4,212,3,636
1,121,item3,2024-04-11,3,20,9,180
20,123,item2,2024-08-06,8,50,10,500
2,122,item5,2024-06-06,6,110,7,770
11,123,item2,2024-07-29,8,50,5,250
5,121,item3,2024-08-06,3,20,8,160
10,123,item2,2024-05-31,8,50,7,350
2,121,item3,2024-04-22,3,20,9,180
18,123,item7,2024-03-29,9,100,4,400
9,121,item2,2024-04-15,1,50,7,350
11,123,item6,2024-07-02,7,1.5,2,3.0
1,122,item5,2024-03-13,6,110,6,660
9,122,item5,2024-03-17,6,110,2,220
15,121,item2,2024-05-15,3,50,9,450
1,122,item8,2024-06-28,4,40,4,160
17,123,item3,2024-03-05,8,20,5,100
19,123,item2,2024-04-19,9,50,4,200
6,123,item6,2024-04-04,7,1.5,3,4.5
18,121,item1,2024-04-22,3,212,4,848
20,121,item1,2024-08-20,2,212,10,2120
7,123,item3,2024-06-11,7,20,9,180
4,121,item6,2024-06-24,2,1.5,4,6.0
6,121,item6,2024-07-10,1,1.5,1,1.5
11,122,item2,2024-06-09,6,50,2,100
2,121,item1,2024-07-30,3,212,6,1272
10,121,item5,2024-05-31,1,110,7,770
1,122,item3,2024-03-11,5,20,10,200
17,121,item7,2024-07-15,3,100,7,700
19,121,item8,2024-03-23,2,40,2,80
3,123,item4,2024-05-24,8,52,8,416
14,123,item4,2024-05-24,9,52,1,52
10,122,item1,2024-04-21,4,212,1,212
6,122,item2,2024-05-23,6,50,3,150
15,121,item2,2024-08-10,2,50,5,250
8,123,item3,2024-03-08,8,20,1,20
10,121,item2,2024-05-26,3,50,2,100
8,122,item5,2024-07-25,6,110,5,550
18,121,item1,2024-06-28,2,212,10,2120
2,122,item4,2024-03-19,4,52,4,208
2,123,item4,2024-06-01,7,52,6,312
3,121,item8,2024-05-14,1,40,4,160
12,122,item2,2024-03-18,5,50,9,450
18,121,item8,2024-03-30,2,40,8,320
6,121,item1,2024-05-16,3,212,9,1908
5,121,item3,2024-07-26,3,20,10,200
20,121,item2,2024-04-18,1,50,10,500
9,121,item7,2024-03-15,3,100,1,100
1,121,item6,2024-05-27,2,1.5,5,7.5
8,123,item4,2024-08-08,9,52,2,104
16,121,item2,2024-08-03,2,50,10,500
16,121,item3,2024-07-12,3,20,8,160
15,122,item4,2024-04-21,4,52,10,520
17,121,item2,2024-08-01,1,50,8,400
8,123,item4,2024-04-06,7,52,3,156
18,123,item6,2024-08-20,8,1.5,9,13.5
19,122,item5,2024-03-25,5,110,1,110
9,123,item6,2024-06-04,8,1.5,1,1.5
15,121,item3,2024-04-21,3,20,10,200
16,123,item7,2024-06-22,7,100,8,800
10,123,item1,2024-04-14,8,212,7,1484
5,121,item1,2024-03-13,1,212,9,1908
11,123,item1,2024-03-07,8,212,2,424
3,122,item5,2024-04-10,5,110,5,550
9,123,item2,2024-04-08,9,50,9,450
19,123,item3,2024-05-26,7,20,6,120
6,121,item4,2024-06-02,3,52,3,156
4,123,item1,2024-06-11,9,212,1,212
8,122,item1,2024-08-20,4,212,8,1696
7,121,item8,2024-05-19,3,40,3,120
2,121,item7,2024-05-10,3,100,1,100
4,123,item2,2024-06-11,7,50,3,150
7,121,item4,2024-07-30,1,52,10,520
7,121,item5,2024-03-23,3,110,9,990
14,122,item1,2024-08-15,4,212,1,212
7,121,item1,2024-07-15,3,212,2,424
11,123,item7,2024-06-11,9,100,1,100
1,122,item7,2024-04-30,5,100,4,400
17,123,item3,2024-05-10,8,20,7,140
10,122,item7,2024-06-19,6,100,2,200
3,123,item2,2024-05-04,7,50,8,400
2,123,item1,2024-07-18,7,212,9,1908
11,122,item8,2024-06-25,4,40,9,360
5,121,item5,2024-04-28,1,110,2,220
13,123,item8,2024-07-30,9,40,10,400
3,121,item7,2024-04-23,1,100,4,400
20,121,item3,2024-06-12,2,20,3,60
1,121,item6,2024-03-04,3,1.5,10,15.0
14,121,item1,2024-04-14,3,212,3,636
5,121,item2,2024-04-16,2,50,6,300
2,123,item2,2024-06-09,8,50,7,350
16,123,item1,2024-04-23,9,212,5,1060
5,122,item7,2024-07-28,4,100,8,800
6,122,item5,2024-03-18,5,110,7,770
2,121,item8,2024-06-04,3,40,1,40
4,121,item5,2024-03-11,3,110,1,110
12,122,item3,2024-07-03,6,20,9,180
19,122,item7,2024-06-19,5,100,3,300
18,122,item7,2024-08-18,6,100,1,100
2,121,item3,2024-07-18,3,20,6,120
10,121,item4,2024-06-02,3,52,3,156
6,121,item8,2024-05-06,2,40,10,400
20,122,item6,2024-05-31,5,1.5,1,1.5
13,123,item1,2024-04-27,7,212,3,636
14,121,item7,2024-08-10,3,100,9,900
12,123,item8,2024-05-08,8,40,3,120
14,121,item2,2024-05-11,3,50,8,400
13,121,item2,2024-08-15,2,50,5,250
2,123,item3,2024-03-05,7,20,3,60
15,123,item7,2024-06-23,8,100,6,600
19,123,item7,2024-07-02,8,100,8,800
13,122,item1,2024-03-16,6,212,3,636
4,123,item3,2024-08-04,7,20,4,80
10,121,item2,2024-07-05,1,50,7,350
5,122,item2,2024-05-22,5,50,1,50
20,121,item1,2024-03-10,1,212,1,212
16,123,item3,2024-06-23,8,20,3,60
3,121,item5,2024-06-10,1,110,3,330
2,122,item4,2024-06-17,6,52,4,208
18,123,item7,2024-08-13,7,100,8,800
11,123,item3,2024-03-17,9,20,1,20
19,121,item4,2024-04-20,1,52,1,52
9,121,item6,2024-07-20,2,1.5,6,9.0
4,121,item5,2024-08-07,3,110,2,220
13,123,item4,2024-06-09,8,52,5,260
3,123,item6,2024-03-23,8,1.5,6,9.0
11,121,item1,2024-06-05,3,212,7,1484
18,121,item5,2024-04-15,3,110,3,330
16,121,item5,2024-05-29,2,110,6,660
1,123,item7,2024-07-08,7,100,1,100
16,122,item3,2024-05-31,6,20,7,140
12,122,item5,2024-05-02,5,110,4,440
8,122,item3,2024-08-12,5,20,1,20
11,122,item8,2024-04-01,6,40,7,280
15,122,item5,2024-04-20,4,110,6,660
11,122,item7,2024-07-29,5,100,9,900
19,123,item7,2024-03-18,9,100,1,100
18,121,item6,2024-06-18,1,1.5,3,4.5
13,121,item1,2024-05-16,3,212,4,848
9,122,item2,2024-08-19,6,50,7,350
10,122,item3,2024-04-12,5,20,9,180
17,122,item5,2024-07-18,4,110,5,550
2,122,item6,2024-03-30,6,1.5,10,15.0
6,121,item7,2024-03-15,2,100,8,800
4,122,item7,2024-08-08,4,100,1,100
5,122,item6,2024-06-16,5,1.5,7,10.5
6,122,item1,2024-05-27,5,212,9,1908
8,123,item3,2024-03-21,9,20,1,20
12,121,item5,2024-04-16,3,110,2,220
12,121,item4,2024-05-01,2,52,7,364
5,122,item8,2024-05-31,4,40,2,80
10,121,item1,2024-07-21,3,212,7,1484
20,123,item4,2024-05-13,7,52,10,520
4,121,item7,2024-07-24,1,100,10,1000
11,121,item5,2024-07-03,1,110,8,880
8,122,item6,2024-05-17,6,1.5,4,6.0
12,123,item5,2024-07-11,8,110,8,880
19,123,item2,2024-07-22,9,50,5,250
10,123,item8,2024-07-09,9,40,6,240
7,121,item3,2024-05-31,1,20,10,200
10,123,item6,2024-06-20,7,1.5,5,7.5
3,123,item5,2024-06-14,9,110,7,770
14,121,item2,2024-04-07,2,50,9,450
15,121,item4,2024-07-12,3,52,2,104
2,123,item4,2024-03-17,7,52,7,364
5,122,item6,2024-04-04,6,1.5,7,10.5
19,121,item2,2024-06-29,1,50,10,500
6,123,item5,2024-03-14,8,110,3,330
13,121,item1,2024-06-27,2,212,9,1908
10,121,item3,2024-05-17,3,20,1,20
13,121,item4,2024-04-01,3,52,9,468
10,121,item4,2024-03-18,3,52,2,104
2,122,item1,2024-07-16,5,212,4,848
9,121,item8,2024-03-06,3,40,10,400
9,122,item6,2024-05-09,4,1.5,10,15.0
17,123,item4,2024-05-16,7,52,1,52
10,123,item3,2024-08-18,8,20,8,160
5,123,item4,2024-06-30,8,52,8,416
12,121,item5,2024-03-13,1,110,9,990
18,123,item4,2024-03-15,9,52,9,468
20,121,item8,2024-04-25,1,40,3,120
17,121,item7,2024-07-11,1,100,8,800
11,123,item4,2024-04-05,9,52,10,520
13,122,item5,2024-08-15,6,110,1,110
19,122,item6,2024-04-21,4,1.5,4,6.0
8,122,item2,2024-03-18,6,50,3,150
8,123,item2,2024-07-29,9,50,10,500
20,121,item3,2024-04-03,1,20,6,120
14,122,item1,2024-03-09,4,212,4,848
15,123,item3,2024-06-26,7,20,9,180
6,123,item4,2024-06-29,7,52,10,520
3,123,item1,2024-05-24,8,212,9,1908
4,122,item3,2024-03-21,6,20,6,120
15,121,item8,2024-07-03,1,40,4,160
16,122,item6,2024-04-18,4,1.5,2,3.0
1,122,item1,2024-04-23,5,212,9,1908
15,123,item8,2024-03-11,7,40,2,80
7,122,item2,2024-08-05,5,50,10,500
12,123,item3,2024-06-03,8,20,9,180
11,123,item1,2024-05-21,9,212,4,848
5,122,item8,2024-08-05,5,40,5,200
14,121,item7,2024-08-04,1,100,5,500
15,121,item7,2024-05-29,1,100,3,300
10,122,item7,2024-03-17,5,100,1,100
3,122,item7,2024-03-11,5,100,2,200
12,121,item3,2024-06-30,1,20,2,40
12,122,item5,2024-05-24,5,110,9,990
12,123,item2,2024-03-29,9,50,10,500
8,121,item3,2024-06-16,3,20,6,120
12,122,item4,2024-03-04,5,52,9,468
7,123,item8,2024-08-02,8,40,6,240
2,122,item3,2024-06-03,5,20,9,180
20,121,item6,2024-04-26,1,1.5,7,10.5
6,123,item5,2024-03-23,9,110,1,110
14,121,item2,2024-03-27,3,50,1,50
7,122,item8,2024-06-28,6,40,2,80
16,123,item4,2024-03-25,8,52,10,520
7,121,item3,2024-03-07,3,20,9,180
1,121,item2,2024-04-03,3,50,9,450
10,121,item5,2024-03-24,2,110,2,220
13,122,item2,2024-05-28,6,50,6,300
7,123,item1,2024-08-16,9,212,5,1060
10,121,item5,2024-03-30,2,110,2,220
11,123,item2,2024-06-03,8,50,1,50
19,122,item5,2024-04-11,6,110,8,880
15,123,item2,2024-08-15,9,50,7,350
2,121,item1,2024-05-02,3,212,6,1272
11,122,item4,2024-07-12,4,52,5,260
16,122,item1,2024-03-24,4,212,5,1060
12,121,item3,2024-05-07,2,20,2,40
1,123,item4,2024-06-12,9,52,8,416
17,121,item4,2024-05-05,3,52,8,416
5,122,item4,2024-05-25,4,52,1,52
10,121,item2,2024-07-29,1,50,8,400
19,121,item6,2024-03-19,1,1.5,9,13.5
18,122,item7,2024-03-11,5,100,4,400
8,121,item4,2024-05-31,1,52,5,260
1,121,item8,2024-06-12,2,40,5,200
17,121,item2,2024-05-25,3,50,2,100
10,123,item3,2024-07-24,8,20,8,160
2,123,item6,2024-08-02,9,1.5,5,7.5
2,123,item1,2024-05-20,7,212,7,1484
18,123,item7,2024-06-20,9,100,8,800
14,121,item3,2024-07-23,3,20,6,120
18,121,item8,2024-04-27,2,40,4,160
11,122,item3,2024-05-11,4,20,7,140
14,122,item5,2024-03-25,6,110,2,220
4,123,item3,2024-06-17,8,20,3,60
15,122,item4,2024-07-08,5,52,2,104
8,122,item4,2024-03-27,4,52,6,312
12,123,item2,2024-04-09,9,50,8,400
3,123,item4,2024-07-24,9,52,4,208
11,123,item1,2024-05-17,9,212,1,212
20,122,item6,2024-04-09,5,1.5,5,7.5
16,121,item6,2024-08-08,1,1.5,4,6.0
1,123,item5,2024-05-24,7,110,10,1100
7,122,item4,2024-05-17,4,52,1,52
20,122,item4,2024-04-21,4,52,1,52
20,122,item3,2024-07-09,5,20,7,140
17,122,item3,2024-05-22,5,20,8,160
11,121,item2,2024-03-24,1,50,3,150
9,121,item5,2024-06-05,1,110,2,220
12,121,item1,2024-06-21,2,212,4,848
14,123,item2,2024-04-07,9,50,2,100
12,122,item7,2024-05-06,5,100,8,800
14,121,item6,2024-08-03,2,1.5,7,10.5
16,123,item4,2024-06-17,8,52,2,104
12,121,item5,2024-03-25,3,110,8,880
16,121,item1,2024-07-22,3,212,2,424
7,123,item3,2024-05-29,8,20,4,80
1,121,item4,2024-04-10,1,52,6,312
16,123,item1,2024-08-04,7,212,10,2120
4,122,item7,2024-03-20,5,100,9,900
15,122,item1,2024-05-02,6,212,1,212
12,122,item3,2024-07-12,4,20,1,20
16,123,item3,2024-04-11,7,20,7,140
7,122,item1,2024-07-23,6,212,7,1484
17,121,item7,2024-05-20,1,100,7,700
3,122,item8,2024-04-26,5,40,4,160
13,121,item2,2024-04-23,3,50,1,50
13,121,item8,2024-04-05,2,40,7,280
10,122,item8,2024-04-25,6,40,8,320
14,123,item1,2024-06-13,9,212,4,848
7,122,item6,2024-07-23,4,1.5,4,6.0
5,123,item1,2024-07-05,7,212,5,1060
5,123,item1,2024-08-05,7,212,8,1696
14,122,item2,2024-04-07,4,50,1,50
14,121,item4,2024-07-10,1,52,3,156
18,122,item4,2024-08-05,6,52,4,208
19,121,item7,2024-07-28,3,100,3,300
14,122,item5,2024-04-10,4,110,3,330
8,121,item5,2024-04-03,2,110,4,440
10,122,item3,2024-03-14,4,20,3,60
11,123,item2,2024-04-05,8,50,8,400
7,123,item6,2024-07-09,7,1.5,9,13.5
10,121,item4,2024-05-01,3,52,1,52
2,123,item7,2024-07-24,9,100,7,700
12,123,item5,2024-03-21,9,110,1,110
5,121,item2,2024-05-05,1,50,4,200
14,123,item5,2024-05-10,8,110,3,330
17,122,item3,2024-03-03,6,20,2,40
3,122,item4,2024-03-09,5,52,5,260
20,121,item4,2024-07-16,1,52,5,260
14,123,item3,2024-06-24,9,20,1,20
7,123,item5,2024-04-20,8,110,6,660
19,123,item5,2024-03-08,8,110,10,1100
13,123,item5,2024-04-21,8,110,4,440
10,122,item5,2024-07-14,5,110,4,440
13,122,item8,2024-04-23,4,40,9,360
14,122,item8,2024-03-14,6,40,9,360
17,123,item3,2024-07-04,9,20,3,60
9,123,item4,2024-07-17,7,52,8,416
5,123,item6,2024-05-13,7,1.5,8,12.0
19,123,item6,2024-05-04,9,1.5,6,9.0
19,122,item5,2024-08-01,6,110,2,220
17,121,item2,2024-06-07,1,50,9,450
2,123,item3,2024-07-03,7,20,1,20
8,121,item3,2024-03-17,1,20,9,180
15,123,item7,2024-06-19,8,100,9,900
15,123,item3,2024-08-18,8,20,1,20
15,123,item4,2024-07-07,7,52,5,260
3,122,item5,2024-08-05,6,110,9,990
2,123,item1,2024-04-21,7,212,6,1272
8,122,item4,2024-03-06,4,52,1,52
10,121,item3,2024-03-06,3,20,3,60
11,121,item3,2024-03-04,3,20,9,180
10,121,item3,2024-04-08,1,20,3,60
8,122,item7,2024-06-19,5,100,5,500
10,122,item6,2024-05-01,4,1.5,9,13.5
8,121,item8,2024-04-02,1,40,7,280
3,121,item3,2024-03-28,2,20,9,180
17,122,item5,2024-05-08,5,110,1,110
8,122,item8,2024-08-19,5,40,10,400
13,123,item6,2024-04-04,7,1.5,8,12.0
17,123,item7,2024-03-19,7,100,5,500
4,123,item8,2024-07-01,8,40,5,200
17,121,item7,2024-06-09,1,100,9,900
11,121,item3,2024-05-05,3,20,4,80
9,122,item1,2024-08-10,5,212,2,424
2,123,item5,2024-05-11,9,110,7,770
7,121,item7,2024-08-19,1,100,5,500
5,121,item5,2024-06-12,1,110,6,660
13,121,item6,2024-04-22,3,1.5,4,6.0
7,123,item6,2024-08-12,9,1.5,7,10.5
16,122,item6,2024-06-01,4,1.5,3,4.5
2,121,item7,2024-06-22,2,100,9,900
5,121,item3,2024-05-09,3,20,1,20
7,121,item6,2024-05-21,3,1.5,7,10.5
12,121,item8,2024-05-04,1,40,6,240
13,122,item4,2024-05-10,5,52,5,260
20,123,item6,2024-03-24,7,1.5,10,15.0
